# Renewables.ninja Solar PV (Point API) - -1.886, 30.130 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Kigali, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Kigali"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""-1.8859597"""," ""lon"": ""30.1296751"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
12/01/2019 16:00,12/01/2019 18:00,0,0,0,19.041,,,,,,,,,,,,,
12/01/2019 17:00,12/01/2019 19:00,0,0,0,18.277,,,,,,,,,,,,,
12/01/2019 18:00,12/01/2019 20:00,0,0,0,17.563,,,,,,,,,,,,,
12/01/2019 19:00,12/01/2019 21:00,0,0,0,17.167,,,,,,,,,,,,,
12/01/2019 20:00,12/01/2019 22:00,0,0,0,17.091,,,,,,,,,,,,,
12/01/2019 21:00,12/01/2019 23:00,0,0,0,16.917,,,,,,,,,,,,,
12/01/2019 22:00,13/01/2019 00:00,0,0,0,16.172,,,,,,,,,,,,,
12/01/2019 23:00,13/01/2019 01:00,0,0,0,15.275,,,,,,,,,,,,,
13/01/2019 00:00,13/01/2019 02:00,0,0,0,14.57,,,,,,,,,,,,,
13/01/2019 01:00,13/01/2019 03:00,0,0,0,14.192,,,,,,,,,,,,,
13/01/2019 02:00,13/01/2019 04:00,0,0,0,13.975,,,,,,,,,,,,,
13/01/2019 03:00,13/01/2019 05:00,0,0,0,13.841,,,,,,,,,,,,,
13/01/2019 04:00,13/01/2019 06:00,0.033,0,0.051,15.601,,,,,,,,,,,,,
13/01/2019 05:00,13/01/2019 07:00,0.125,0.042,0.113,18.662,,,,,,,,,,,,,
13/01/2019 06:00,13/01/2019 08:00,0.273,0.208,0.119,22.598,,,,,,,,,,,,,
13/01/2019 07:00,13/01/2019 09:00,0.406,0.372,0.124,25.028,,,,,,,,,,,,,
13/01/2019 08:00,13/01/2019 10:00,0.493,0.475,0.138,26.449,,,,,,,,,,,,,
13/01/2019 09:00,13/01/2019 11:00,0.528,0.51,0.155,27.419,,,,,,,,,,,,,
13/01/2019 10:00,13/01/2019 12:00,0.53,0.515,0.155,28.127,,,,,,,,,,,,,
13/01/2019 11:00,13/01/2019 13:00,0.484,0.453,0.155,28.451,,,,,,,,,,,,,
13/01/2019 12:00,13/01/2019 14:00,0.392,0.318,0.167,28.255,,,,,,,,,,,,,
13/01/2019 13:00,13/01/2019 15:00,0.259,0.113,0.205,27.346,,,,,,,,,,,,,
13/01/2019 14:00,13/01/2019 16:00,0.127,0.015,0.147,25.773,,,,,,,,,,,,,
13/01/2019 15:00,13/01/2019 17:00,0.025,0,0.042,23.089,,,,,,,,,,,,,
13/01/2019 16:00,13/01/2019 18:00,0,0,0,20.932,,,,,,,,,,,,,
13/01/2019 17:00,13/01/2019 19:00,0,0,0,20.241,,,,,,,,,,,,,
13/01/2019 18:00,13/01/2019 20:00,0,0,0,19.533,,,,,,,,,,,,,
13/01/2019 19:00,13/01/2019 21:00,0,0,0,18.763,,,,,,,,,,,,,
13/01/2019 20:00,13/01/2019 22:00,0,0,0,18.303,,,,,,,,,,,,,
13/01/2019 21:00,13/01/2019 23:00,0,0,0,18.184,,,,,,,,,,,,,
13/01/2019 22:00,14/01/2019 00:00,0,0,0,17.859,,,,,,,,,,,,,
13/01/2019 23:00,14/01/2019 01:00,0,0,0,17.12,,,,,,,,,,,,,
14/01/2019 00:00,14/01/2019 02:00,0,0,0,16.336,,,,,,,,,,,,,
14/01/2019 01:00,14/01/2019 03:00,0,0,0,15.789,,,,,,,,,,,,,
14/01/2019 02:00,14/01/2019 04:00,0,0,0,15.606,,,,,,,,,,,,,
14/01/2019 03:00,14/01/2019 05:00,0,0,0,15.358,,,,,,,,,,,,,
14/01/2019 04:00,14/01/2019 06:00,0.033,0,0.051,16.71,,,,,,,,,,,,,
14/01/2019 05:00,14/01/2019 07:00,0.124,0.048,0.107,20.198,,,,,,,,,,,,,
14/01/2019 06:00,14/01/2019 08:00,0.277,0.215,0.118,23.203,,,,,,,,,,,,,
14/01/2019 07:00,14/01/2019 09:00,0.409,0.365,0.133,25.022,,,,,,,,,,,,,
14/01/2019 08:00,14/01/2019 10:00,0.492,0.458,0.154,26.267,,,,,,,,,,,,,
14/01/2019 09:00,14/01/2019 11:00,0.529,0.493,0.172,27.181,,,,,,,,,,,,,
14/01/2019 10:00,14/01/2019 12:00,0.523,0.469,0.19,27.781,,,,,,,,,,,,,
14/01/2019 11:00,14/01/2019 13:00,0.461,0.338,0.236,27.765,,,,,,,,,,,,,
14/01/2019 12:00,14/01/2019 14:00,0.35,0.136,0.292,26.976,,,,,,,,,,,,,
14/01/2019 13:00,14/01/2019 15:00,0.203,0.025,0.224,25.669,,,,,,,,,,,,,
14/01/2019 14:00,14/01/2019 16:00,0.099,0.005,0.125,24.519,,,,,,,,,,,,,
14/01/2019 15:00,14/01/2019 17:00,0.019,0,0.034,22.64,,,,,,,,,,,,,
14/01/2019 16:00,14/01/2019 18:00,0,0,0,21.411,,,,,,,,,,,,,
14/01/2019 17:00,14/01/2019 19:00,0,0,0,21.013,,,,,,,,,,,,,
14/01/2019 18:00,14/01/2019 20:00,0,0,0,20.499,,,,,,,,,,,,,
14/01/2019 19:00,14/01/2019 21:00,0,0,0,19.658,,,,,,,,,,,,,
14/01/2019 20:00,14/01/2019 22:00,0,0,0,18.88,,,,,,,,,,,,,
14/01/2019 21:00,14/01/2019 23:00,0,0,0,18.207,,,,,,,,,,,,,
14/01/2019 22:00,15/01/2019 00:00,0,0,0,17.621,,,,,,,,,,,,,
14/01/2019 23:00,15/01/2019 01:00,0,0,0,17.035,,,,,,,,,,,,,
15/01/2019 00:00,15/01/2019 02:00,0,0,0,16.541,,,,,,,,,,,,,
15/01/2019 01:00,15/01/2019 03:00,0,0,0,16.122,,,,,,,,,,,,,
15/01/2019 02:00,15/01/2019 04:00,0,0,0,15.814,,,,,,,,,,,,,
15/01/2019 03:00,15/01/2019 05:00,0,0,0,15.848,,,,,,,,,,,,,
15/01/2019 04:00,15/01/2019 06:00,0.034,0,0.052,16.905,,,,,,,,,,,,,
15/01/2019 05:00,15/01/2019 07:00,0.149,0.012,0.17,19.513,,,,,,,,,,,,,
15/01/2019 06:00,15/01/2019 08:00,0.257,0.04,0.266,21.38,,,,,,,,,,,,,
15/01/2019 07:00,15/01/2019 09:00,0.269,0.023,0.299,21.912,,,,,,,,,,,,,
15/01/2019 08:00,15/01/2019 10:00,0.265,0.015,0.302,21.928,,,,,,,,,,,,,
15/01/2019 09:00,15/01/2019 11:00,0.231,0.009,0.268,21.377,,,,,,,,,,,,,
15/01/2019 10:00,15/01/2019 12:00,0.255,0.011,0.292,21.143,,,,,,,,,,,,,
15/01/2019 11:00,15/01/2019 13:00,0.257,0.013,0.293,21.114,,,,,,,,,,,,,
15/01/2019 12:00,15/01/2019 14:00,0.218,0.01,0.251,20.94,,,,,,,,,,,,,
15/01/2019 13:00,15/01/2019 15:00,0.16,0.006,0.189,20.595,,,,,,,,,,,,,
15/01/2019 14:00,15/01/2019 16:00,0.089,0.002,0.113,20.233,,,,,,,,,,,,,
15/01/2019 15:00,15/01/2019 17:00,0.019,0,0.035,19.282,,,,,,,,,,,,,
15/01/2019 16:00,15/01/2019 18:00,0,0,0,18.662,,,,,,,,,,,,,
15/01/2019 17:00,15/01/2019 19:00,0,0,0,18.408,,,,,,,,,,,,,
15/01/2019 18:00,15/01/2019 20:00,0,0,0,17.823,,,,,,,,,,,,,
15/01/2019 19:00,15/01/2019 21:00,0,0,0,16.93,,,,,,,,,,,,,
15/01/2019 20:00,15/01/2019 22:00,0,0,0,15.75,,,,,,,,,,,,,
15/01/2019 21:00,15/01/2019 23:00,0,0,0,14.74,,,,,,,,,,,,,
15/01/2019 22:00,16/01/2019 00:00,0,0,0,14.288,,,,,,,,,,,,,
15/01/2019 23:00,16/01/2019 01:00,0,0,0,14.077,,,,,,,,,,,,,
16/01/2019 00:00,16/01/2019 02:00,0,0,0,13.973,,,,,,,,,,,,,
16/01/2019 01:00,16/01/2019 03:00,0,0,0,13.909,,,,,,,,,,,,,
16/01/2019 02:00,16/01/2019 04:00,0,0,0,14.147,,,,,,,,,,,,,
16/01/2019 03:00,16/01/2019 05:00,0,0,0,14.568,,,,,,,,,,,,,
16/01/2019 04:00,16/01/2019 06:00,0.03,0,0.048,15.552,,,,,,,,,,,,,
16/01/2019 05:00,16/01/2019 07:00,0.139,0.008,0.162,18.279,,,,,,,,,,,,,
16/01/2019 06:00,16/01/2019 08:00,0.259,0.042,0.267,20.86,,,,,,,,,,,,,
16/01/2019 07:00,16/01/2019 09:00,0.326,0.052,0.338,22.438,,,,,,,,,,,,,
16/01/2019 08:00,16/01/2019 10:00,0.365,0.051,0.387,22.548,,,,,,,,,,,,,
16/01/2019 09:00,16/01/2019 11:00,0.342,0.031,0.378,22.574,,,,,,,,,,,,,
16/01/2019 10:00,16/01/2019 12:00,0.267,0.013,0.305,21.946,,,,,,,,,,,,,
16/01/2019 11:00,16/01/2019 13:00,0.216,0.008,0.252,21.115,,,,,,,,,,,,,
16/01/2019 12:00,16/01/2019 14:00,0.178,0.006,0.21,20.436,,,,,,,,,,,,,
16/01/2019 13:00,16/01/2019 15:00,0.133,0.004,0.161,19.832,,,,,,,,,,,,,
16/01/2019 14:00,16/01/2019 16:00,0.064,0.001,0.086,19.058,,,,,,,,,,,,,
16/01/2019 15:00,16/01/2019 17:00,0.011,0,0.023,18.184,,,,,,,,,,,,,
16/01/2019 16:00,16/01/2019 18:00,0,0,0,17.354,,,,,,,,,,,,,
16/01/2019 17:00,16/01/2019 19:00,0,0,0,16.988,,,,,,,,,,,,,
16/01/2019 18:00,16/01/2019 20:00,0,0,0,16.73,,,,,,,,,,,,,
16/01/2019 19:00,16/01/2019 21:00,0,0,0,16.466,,,,,,,,,,,,,
16/01/2019 20:00,16/01/2019 22:00,0,0,0,16.25,,,,,,,,,,,,,
16/01/2019 21:00,16/01/2019 23:00,0,0,0,15.825,,,,,,,,,,,,,
16/01/2019 22:00,17/01/2019 00:00,0,0,0,15.133,,,,,,,,,,,,,
16/01/2019 23:00,17/01/2019 01:00,0,0,0,14.663,,,,,,,,,,,,,
17/01/2019 00:00,17/01/2019 02:00,0,0,0,14.361,,,,,,,,,,,,,
17/01/2019 01:00,17/01/2019 03:00,0,0,0,14.213,,,,,,,,,,,,,
17/01/2019 02:00,17/01/2019 04:00,0,0,0,14.058,,,,,,,,,,,,,
17/01/2019 03:00,17/01/2019 05:00,0,0,0,14.096,,,,,,,,,,,,,
17/01/2019 04:00,17/01/2019 06:00,0.034,0,0.052,15.521,,,,,,,,,,,,,
17/01/2019 05:00,17/01/2019 07:00,0.138,0.031,0.139,18.717,,,,,,,,,,,,,
17/01/2019 06:00,17/01/2019 08:00,0.273,0.153,0.172,21.517,,,,,,,,,,,,,
17/01/2019 07:00,17/01/2019 09:00,0.41,0.341,0.155,23.512,,,,,,,,,,,,,
17/01/2019 08:00,17/01/2019 10:00,0.497,0.449,0.165,24.925,,,,,,,,,,,,,
17/01/2019 09:00,17/01/2019 11:00,0.531,0.472,0.19,25.825,,,,,,,,,,,,,
17/01/2019 10:00,17/01/2019 12:00,0.513,0.41,0.23,26.229,,,,,,,,,,,,,
17/01/2019 11:00,17/01/2019 13:00,0.45,0.278,0.276,26.067,,,,,,,,,,,,,
17/01/2019 12:00,17/01/2019 14:00,0.366,0.163,0.282,25.514,,,,,,,,,,,,,
17/01/2019 13:00,17/01/2019 15:00,0.236,0.05,0.236,24.446,,,,,,,,,,,,,
17/01/2019 14:00,17/01/2019 16:00,0.137,0.018,0.154,23.35,,,,,,,,,,,,,
17/01/2019 15:00,17/01/2019 17:00,0.032,0,0.051,21.491,,,,,,,,,,,,,
17/01/2019 16:00,17/01/2019 18:00,0,0,0,19.551,,,,,,,,,,,,,
17/01/2019 17:00,17/01/2019 19:00,0,0,0,18.962,,,,,,,,,,,,,
17/01/2019 18:00,17/01/2019 20:00,0,0,0,18.527,,,,,,,,,,,,,
17/01/2019 19:00,17/01/2019 21:00,0,0,0,18.142,,,,,,,,,,,,,
17/01/2019 20:00,17/01/2019 22:00,0,0,0,17.767,,,,,,,,,,,,,
17/01/2019 21:00,17/01/2019 23:00,0,0,0,17.347,,,,,,,,,,,,,
17/01/2019 22:00,18/01/2019 00:00,0,0,0,16.887,,,,,,,,,,,,,
17/01/2019 23:00,18/01/2019 01:00,0,0,0,16.454,,,,,,,,,,,,,
18/01/2019 00:00,18/01/2019 02:00,0,0,0,15.993,,,,,,,,,,,,,
18/01/2019 01:00,18/01/2019 03:00,0,0,0,15.521,,,,,,,,,,,,,
18/01/2019 02:00,18/01/2019 04:00,0,0,0,15.172,,,,,,,,,,,,,
18/01/2019 03:00,18/01/2019 05:00,0,0,0,14.791,,,,,,,,,,,,,
18/01/2019 04:00,18/01/2019 06:00,0.035,0,0.053,16.156,,,,,,,,,,,,,
18/01/2019 05:00,18/01/2019 07:00,0.137,0.052,0.117,19.921,,,,,,,,,,,,,
18/01/2019 06:00,18/01/2019 08:00,0.286,0.142,0.2,22.508,,,,,,,,,,,,,
18/01/2019 07:00,18/01/2019 09:00,0.369,0.131,0.313,23.442,,,,,,,,,,,,,
18/01/2019 08:00,18/01/2019 10:00,0.387,0.083,0.384,23.738,,,,,,,,,,,,,
18/01/2019 09:00,18/01/2019 11:00,0.348,0.042,0.377,23.66,,,,,,,,,,,,,
18/01/2019 10:00,18/01/2019 12:00,0.333,0.033,0.367,23.558,,,,,,,,,,,,,
18/01/2019 11:00,18/01/2019 13:00,0.276,0.02,0.312,23.201,,,,,,,,,,,,,
18/01/2019 12:00,18/01/2019 14:00,0.216,0.012,0.249,22.719,,,,,,,,,,,,,
18/01/2019 13:00,18/01/2019 15:00,0.152,0.007,0.181,22.124,,,,,,,,,,,,,
18/01/2019 14:00,18/01/2019 16:00,0.081,0.002,0.105,21.376,,,,,,,,,,,,,
18/01/2019 15:00,18/01/2019 17:00,0.015,0,0.03,20.145,,,,,,,,,,,,,
18/01/2019 16:00,18/01/2019 18:00,0,0,0,18.897,,,,,,,,,,,,,
18/01/2019 17:00,18/01/2019 19:00,0,0,0,18.324,,,,,,,,,,,,,
18/01/2019 18:00,18/01/2019 20:00,0,0,0,17.691,,,,,,,,,,,,,
18/01/2019 19:00,18/01/2019 21:00,0,0,0,17.022,,,,,,,,,,,,,
18/01/2019 20:00,18/01/2019 22:00,0,0,0,16.482,,,,,,,,,,,,,
18/01/2019 21:00,18/01/2019 23:00,0,0,0,16.14,,,,,,,,,,,,,
18/01/2019 22:00,19/01/2019 00:00,0,0,0,15.759,,,,,,,,,,,,,
18/01/2019 23:00,19/01/2019 01:00,0,0,0,15.428,,,,,,,,,,,,,
19/01/2019 00:00,19/01/2019 02:00,0,0,0,15.361,,,,,,,,,,,,,
19/01/2019 01:00,19/01/2019 03:00,0,0,0,15.231,,,,,,,,,,,,,
19/01/2019 02:00,19/01/2019 04:00,0,0,0,14.949,,,,,,,,,,,,,
19/01/2019 03:00,19/01/2019 05:00,0,0,0,14.649,,,,,,,,,,,,,
19/01/2019 04:00,19/01/2019 06:00,0.037,0,0.055,16.142,,,,,,,,,,,,,
19/01/2019 05:00,19/01/2019 07:00,0.141,0.044,0.129,19.012,,,,,,,,,,,,,
19/01/2019 06:00,19/01/2019 08:00,0.288,0.175,0.169,22.333,,,,,,,,,,,,,
19/01/2019 07:00,19/01/2019 09:00,0.402,0.259,0.227,23.841,,,,,,,,,,,,,
19/01/2019 08:00,19/01/2019 10:00,0.457,0.237,0.322,24.741,,,,,,,,,,,,,
19/01/2019 09:00,19/01/2019 11:00,0.424,0.114,0.403,24.859,,,,,,,,,,,,,
19/01/2019 10:00,19/01/2019 12:00,0.37,0.057,0.392,24.731,,,,,,,,,,,,,
19/01/2019 11:00,19/01/2019 13:00,0.282,0.024,0.317,24.263,,,,,,,,,,,,,
19/01/2019 12:00,19/01/2019 14:00,0.227,0.015,0.259,23.947,,,,,,,,,,,,,
19/01/2019 13:00,19/01/2019 15:00,0.166,0.009,0.196,23.587,,,,,,,,,,,,,
19/01/2019 14:00,19/01/2019 16:00,0.084,0.003,0.109,22.764,,,,,,,,,,,,,
19/01/2019 15:00,19/01/2019 17:00,0.02,0,0.035,21.3,,,,,,,,,,,,,
19/01/2019 16:00,19/01/2019 18:00,0,0,0,19.77,,,,,,,,,,,,,
19/01/2019 17:00,19/01/2019 19:00,0,0,0,19.149,,,,,,,,,,,,,
19/01/2019 18:00,19/01/2019 20:00,0,0,0,19.134,,,,,,,,,,,,,
19/01/2019 19:00,19/01/2019 21:00,0,0,0,18.877,,,,,,,,,,,,,
19/01/2019 20:00,19/01/2019 22:00,0,0,0,18.154,,,,,,,,,,,,,
19/01/2019 21:00,19/01/2019 23:00,0,0,0,17.311,,,,,,,,,,,,,
19/01/2019 22:00,20/01/2019 00:00,0,0,0,16.704,,,,,,,,,,,,,
19/01/2019 23:00,20/01/2019 01:00,0,0,0,16.358,,,,,,,,,,,,,
20/01/2019 00:00,20/01/2019 02:00,0,0,0,16.123,,,,,,,,,,,,,
20/01/2019 01:00,20/01/2019 03:00,0,0,0,15.78,,,,,,,,,,,,,
20/01/2019 02:00,20/01/2019 04:00,0,0,0,15.508,,,,,,,,,,,,,
20/01/2019 03:00,20/01/2019 05:00,0,0,0,15.331,,,,,,,,,,,,,
20/01/2019 04:00,20/01/2019 06:00,0.035,0,0.053,16.263,,,,,,,,,,,,,
20/01/2019 05:00,20/01/2019 07:00,0.144,0.03,0.147,18.816,,,,,,,,,,,,,
20/01/2019 06:00,20/01/2019 08:00,0.284,0.165,0.175,22.213,,,,,,,,,,,,,
20/01/2019 07:00,20/01/2019 09:00,0.406,0.299,0.194,24.41,,,,,,,,,,,,,
20/01/2019 08:00,20/01/2019 10:00,0.483,0.369,0.228,25.602,,,,,,,,,,,,,
20/01/2019 09:00,20/01/2019 11:00,0.507,0.348,0.283,26.167,,,,,,,,,,,,,
20/01/2019 10:00,20/01/2019 12:00,0.478,0.242,0.35,26.174,,,,,,,,,,,,,
20/01/2019 11:00,20/01/2019 13:00,0.398,0.116,0.37,25.662,,,,,,,,,,,,,
20/01/2019 12:00,20/01/2019 14:00,0.296,0.048,0.311,24.862,,,,,,,,,,,,,
20/01/2019 13:00,20/01/2019 15:00,0.209,0.023,0.231,23.991,,,,,,,,,,,,,
20/01/2019 14:00,20/01/2019 16:00,0.11,0.006,0.135,23.056,,,,,,,,,,,,,
20/01/2019 15:00,20/01/2019 17:00,0.019,0,0.035,21.339,,,,,,,,,,,,,
20/01/2019 16:00,20/01/2019 18:00,0,0,0,19.745,,,,,,,,,,,,,
20/01/2019 17:00,20/01/2019 19:00,0,0,0,19.204,,,,,,,,,,,,,
20/01/2019 18:00,20/01/2019 20:00,0,0,0,18.761,,,,,,,,,,,,,
20/01/2019 19:00,20/01/2019 21:00,0,0,0,18.341,,,,,,,,,,,,,
20/01/2019 20:00,20/01/2019 22:00,0,0,0,17.989,,,,,,,,,,,,,
20/01/2019 21:00,20/01/2019 23:00,0,0,0,17.678,,,,,,,,,,,,,
20/01/2019 22:00,21/01/2019 00:00,0,0,0,17.462,,,,,,,,,,,,,
20/01/2019 23:00,21/01/2019 01:00,0,0,0,17.116,,,,,,,,,,,,,
21/01/2019 00:00,21/01/2019 02:00,0,0,0,16.787,,,,,,,,,,,,,
21/01/2019 01:00,21/01/2019 03:00,0,0,0,16.641,,,,,,,,,,,,,
21/01/2019 02:00,21/01/2019 04:00,0,0,0,16.488,,,,,,,,,,,,,
21/01/2019 03:00,21/01/2019 05:00,0,0,0,16.299,,,,,,,,,,,,,
21/01/2019 04:00,21/01/2019 06:00,0.026,0,0.043,16.957,,,,,,,,,,,,,
21/01/2019 05:00,21/01/2019 07:00,0.123,0.006,0.148,18.703,,,,,,,,,,,,,
21/01/2019 06:00,21/01/2019 08:00,0.25,0.037,0.262,21.126,,,,,,,,,,,,,
21/01/2019 07:00,21/01/2019 09:00,0.303,0.04,0.321,21.86,,,,,,,,,,,,,
21/01/2019 08:00,21/01/2019 10:00,0.332,0.038,0.359,22.36,,,,,,,,,,,,,
21/01/2019 09:00,21/01/2019 11:00,0.372,0.05,0.397,22.798,,,,,,,,,,,,,
21/01/2019 10:00,21/01/2019 12:00,0.392,0.063,0.409,23.183,,,,,,,,,,,,,
21/01/2019 11:00,21/01/2019 13:00,0.398,0.082,0.399,23.508,,,,,,,,,,,,,
21/01/2019 12:00,21/01/2019 14:00,0.294,0.036,0.316,23.068,,,,,,,,,,,,,
21/01/2019 13:00,21/01/2019 15:00,0.219,0.021,0.242,22.412,,,,,,,,,,,,,
21/01/2019 14:00,21/01/2019 16:00,0.114,0.006,0.14,21.627,,,,,,,,,,,,,
21/01/2019 15:00,21/01/2019 17:00,0.018,0,0.034,20.173,,,,,,,,,,,,,
21/01/2019 16:00,21/01/2019 18:00,0,0,0,18.961,,,,,,,,,,,,,
21/01/2019 17:00,21/01/2019 19:00,0,0,0,18.848,,,,,,,,,,,,,
21/01/2019 18:00,21/01/2019 20:00,0,0,0,18.545,,,,,,,,,,,,,
21/01/2019 19:00,21/01/2019 21:00,0,0,0,18.326,,,,,,,,,,,,,
21/01/2019 20:00,21/01/2019 22:00,0,0,0,18.156,,,,,,,,,,,,,
21/01/2019 21:00,21/01/2019 23:00,0,0,0,17.954,,,,,,,,,,,,,
21/01/2019 22:00,22/01/2019 00:00,0,0,0,17.524,,,,,,,,,,,,,
21/01/2019 23:00,22/01/2019 01:00,0,0,0,16.993,,,,,,,,,,,,,
22/01/2019 00:00,22/01/2019 02:00,0,0,0,16.511,,,,,,,,,,,,,
22/01/2019 01:00,22/01/2019 03:00,0,0,0,16.15,,,,,,,,,,,,,
22/01/2019 02:00,22/01/2019 04:00,0,0,0,15.776,,,,,,,,,,,,,
22/01/2019 03:00,22/01/2019 05:00,0,0,0,15.436,,,,,,,,,,,,,
22/01/2019 04:00,22/01/2019 06:00,0.026,0,0.043,16.236,,,,,,,,,,,,,
22/01/2019 05:00,22/01/2019 07:00,0.119,0.005,0.142,17.949,,,,,,,,,,,,,
22/01/2019 06:00,22/01/2019 08:00,0.237,0.032,0.25,20.162,,,,,,,,,,,,,
22/01/2019 07:00,22/01/2019 09:00,0.336,0.071,0.331,22.35,,,,,,,,,,,,,
22/01/2019 08:00,22/01/2019 10:00,0.411,0.115,0.384,23.905,,,,,,,,,,,,,
22/01/2019 09:00,22/01/2019 11:00,0.446,0.136,0.41,24.805,,,,,,,,,,,,,
22/01/2019 10:00,22/01/2019 12:00,0.438,0.126,0.411,25.235,,,,,,,,,,,,,
22/01/2019 11:00,22/01/2019 13:00,0.408,0.112,0.386,25.39,,,,,,,,,,,,,
22/01/2019 12:00,22/01/2019 14:00,0.341,0.081,0.333,25.248,,,,,,,,,,,,,
22/01/2019 13:00,22/01/2019 15:00,0.254,0.049,0.259,24.83,,,,,,,,,,,,,
22/01/2019 14:00,22/01/2019 16:00,0.127,0.01,0.151,24.094,,,,,,,,,,,,,
22/01/2019 15:00,22/01/2019 17:00,0.024,0,0.041,22.201,,,,,,,,,,,,,
22/01/2019 16:00,22/01/2019 18:00,0,0,0,20.51,,,,,,,,,,,,,
22/01/2019 17:00,22/01/2019 19:00,0,0,0,19.839,,,,,,,,,,,,,
22/01/2019 18:00,22/01/2019 20:00,0,0,0,19.497,,,,,,,,,,,,,
22/01/2019 19:00,22/01/2019 21:00,0,0,0,19.27,,,,,,,,,,,,,
22/01/2019 20:00,22/01/2019 22:00,0,0,0,19.014,,,,,,,,,,,,,
22/01/2019 21:00,22/01/2019 23:00,0,0,0,18.642,,,,,,,,,,,,,
22/01/2019 22:00,23/01/2019 00:00,0,0,0,18.101,,,,,,,,,,,,,
22/01/2019 23:00,23/01/2019 01:00,0,0,0,17.611,,,,,,,,,,,,,
23/01/2019 00:00,23/01/2019 02:00,0,0,0,17.119,,,,,,,,,,,,,
23/01/2019 01:00,23/01/2019 03:00,0,0,0,16.573,,,,,,,,,,,,,
23/01/2019 02:00,23/01/2019 04:00,0,0,0,15.98,,,,,,,,,,,,,
23/01/2019 03:00,23/01/2019 05:00,0,0,0,15.433,,,,,,,,,,,,,
23/01/2019 04:00,23/01/2019 06:00,0.034,0,0.052,16.492,,,,,,,,,,,,,
23/01/2019 05:00,23/01/2019 07:00,0.136,0.049,0.119,19.581,,,,,,,,,,,,,
23/01/2019 06:00,23/01/2019 08:00,0.289,0.217,0.13,22.787,,,,,,,,,,,,,
23/01/2019 07:00,23/01/2019 09:00,0.422,0.374,0.141,24.742,,,,,,,,,,,,,
23/01/2019 08:00,23/01/2019 10:00,0.508,0.47,0.161,25.919,,,,,,,,,,,,,
23/01/2019 09:00,23/01/2019 11:00,0.53,0.458,0.207,26.51,,,,,,,,,,,,,
23/01/2019 10:00,23/01/2019 12:00,0.513,0.394,0.247,26.71,,,,,,,,,,,,,
23/01/2019 11:00,23/01/2019 13:00,0.464,0.299,0.275,26.611,,,,,,,,,,,,,
23/01/2019 12:00,23/01/2019 14:00,0.337,0.106,0.303,25.808,,,,,,,,,,,,,
23/01/2019 13:00,23/01/2019 15:00,0.241,0.053,0.241,25.055,,,,,,,,,,,,,
23/01/2019 14:00,23/01/2019 16:00,0.135,0.017,0.153,23.975,,,,,,,,,,,,,
23/01/2019 15:00,23/01/2019 17:00,0.027,0,0.044,21.947,,,,,,,,,,,,,
23/01/2019 16:00,23/01/2019 18:00,0,0,0,20.008,,,,,,,,,,,,,
23/01/2019 17:00,23/01/2019 19:00,0,0,0,19.431,,,,,,,,,,,,,
23/01/2019 18:00,23/01/2019 20:00,0,0,0,18.921,,,,,,,,,,,,,
23/01/2019 19:00,23/01/2019 21:00,0,0,0,18.533,,,,,,,,,,,,,
23/01/2019 20:00,23/01/2019 22:00,0,0,0,18.27,,,,,,,,,,,,,
23/01/2019 21:00,23/01/2019 23:00,0,0,0,17.822,,,,,,,,,,,,,
23/01/2019 22:00,24/01/2019 00:00,0,0,0,17.197,,,,,,,,,,,,,
23/01/2019 23:00,24/01/2019 01:00,0,0,0,16.569,,,,,,,,,,,,,
24/01/2019 00:00,24/01/2019 02:00,0,0,0,16.232,,,,,,,,,,,,,
24/01/2019 01:00,24/01/2019 03:00,0,0,0,16.107,,,,,,,,,,,,,
24/01/2019 02:00,24/01/2019 04:00,0,0,0,15.922,,,,,,,,,,,,,
24/01/2019 03:00,24/01/2019 05:00,0,0,0,15.591,,,,,,,,,,,,,
24/01/2019 04:00,24/01/2019 06:00,0.036,0,0.055,16.676,,,,,,,,,,,,,
24/01/2019 05:00,24/01/2019 07:00,0.145,0.044,0.134,19.882,,,,,,,,,,,,,
24/01/2019 06:00,24/01/2019 08:00,0.291,0.182,0.167,22.724,,,,,,,,,,,,,
24/01/2019 07:00,24/01/2019 09:00,0.419,0.321,0.189,24.438,,,,,,,,,,,,,
24/01/2019 08:00,24/01/2019 10:00,0.478,0.323,0.266,25.232,,,,,,,,,,,,,
